frame,point_index,r,g,b
998,2,9,6,12
998,3,57,65,62
998,4,9,7,13
998,5,12,11,16
998,6,10,8,10
998,7,29,32,34
998,8,15,8,14
998,9,10,10,15
998,10,10,8,14
998,11,11,11,17
998,12,10,9,14
999,0,36,64,66
999,1,8,6,11
999,2,9,6,12
999,3,56,65,61
999,4,9,8,12
999,5,12,11,16
999,6,10,8,10
999,7,29,32,33
999,8,15,8,13
999,9,10,10,15
999,10,10,8,14
999,11,11,11,16
999,12,10,8,14
1000,0,36,64,66
1000,1,9,6,11
1000,2,9,6,12
1000,3,56,65,62
1000,4,9,8,13
1000,5,12,11,16
1000,6,10,8,10
1000,7,29,32,34
1000,8,15,8,13
1000,9,11,10,16
1000,10,10,8,14
1000,11,11,11,17
1000,12,10,9,14
1001,0,36,64,66
1001,1,9,6,11
1001,2,9,6,12
1001,3,55,64,61
1001,4,9,7,13
1001,5,12,10,16
1001,6,10,8,10
1001,7,29,32,34
1001,8,15,8,13
1001,9,10,10,16
1001,10,10,8,14
1001,11,11,11,16
1001,12,10,8,14
1002,0,36,64,66
1002,1,8,6,11
1002,2,9,6,12
1002,3,53,64,61
1002,4,9,8,12
1002,5,12,11,16
1002,6,10,8,10
1002,7,29,32,34
1002,8,15,8,13
1002,9,10,10,15
1002,10,10,8,14
1002,11,11,11,16
1002,12,10,8,14
1003,0,36,64,66
1003,1,8,6,11
1003,2,9,6,11
1003,3,53,64,61
1003,4,9,8,13
1003,5,12,10,16
1003,6,10,8,10
1003,7,29,32,33
1003,8,15,8,13
1003,9,10,10,15
1003,10,10,8,14
1003,11,11,11,16
1003,12,10,8,14
1004,0,36,64,66
1004,1,8,6,11
1004,2,9,6,11
1004,3,53,64,61
1004,4,9,8,12
1004,5,12,11,16
1004,6,10,8,10
1004,7,29,32,34
1004,8,15,8,13
1004,9,10,10,15
1004,10,10,8,14
1004,11,11,11,16
1004,12,10,9,14
1005,0,36,64,66
1005,1,9,6,11
1005,2,9,6,12
1005,3,53,64,61
1005,4,9,7,13
1005,5,12,10,16
1005,6,10,8,10
1005,7,29,32,34
1005,8,15,8,13
1005,9,10,10,15
1005,10,10,8,14
1005,11,11,11,16
1005,12,10,8,14
1006,0,36,64,66
1006,1,9,6,11
1006,2,9,6,12
1006,3,53,64,61
1006,4,9,8,13
1006,5,12,10,16
1006,6,10,8,10
1006,7,29,32,34
1006,8,15,8,13
1006,9,10,10,15
1006,10,10,8,14
1006,11,11,11,17
1006,12,10,8,14
1007,0,36,64,66
1007,1,8,6,11
1007,2,9,6,12
1007,3,53,64,61
1007,4,9,8,13
1007,5,12,10,16
1007,6,10,8,10
1007,7,29,32,33
1007,8,15,8,13
1007,9,10,10,15
1007,10,10,8,14
1007,11,11,11,16
1007,12,10,9,14
1008,0,36,64,66
1008,1,9,6,11
1008,2,9,6,12
1008,3,53,64,61
1008,4,9,8,13
1008,5,12,11,16
1008,6,10,8,10
1008,7,29,32,34
1008,8,15,8,13
1008,9,10,10,15
1008,10,10,8,14
1008,11,11,11,16
1008,12,10,9,14
1009,0,36,64,66
1009,1,8,6,11
1009,2,9,6,11
1009,3,53,64,61
1009,4,9,8,13
1009,5,12,10,16
1009,6,10,8,10
1009,7,29,32,34
1009,8,15,8,13
1009,9,10,10,15
1009,10,10,8,14
1009,11,11,10,17
1009,12,10,8,14
1010,0,36,64,66
1010,1,9,6,11
1010,2,9,6,12
1010,3,53,64,61
1010,4,9,8,13
1010,5,12,10,16
1010,6,10,8,10
1010,7,29,32,34
1010,8,15,8,13
1010,9,10,10,15
1010,10,10,8,14
1010,11,11,11,16
1010,12,10,8,14
1011,0,36,64,66
1011,1,8,6,11
1011,2,9,6,12
1011,3,52,64,61
1011,4,9,8,13
1011,5,12,10,16
1011,6,10,8,10
1011,7,29,32,34
1011,8,15,8,13
1011,9,10,10,15
1011,10,10,8,14
1011,11,11,10,16
1011,12,10,8,14
1012,0,36,64,66
1012,1,9,6,11
1012,2,9,6,12
1012,3,53,64,61
1012,4,9,8,13
1012,5,12,10,16
1012,6,10,8,10
1012,7,29,32,34
1012,8,15,8,13
1012,9,10,10,15
1012,10,10,8,14
1012,11,11,11,16
1012,12,10,8,14
1013,0,36,64,66
1013,1,8,6,11
1013,2,9,6,12
1013,3,53,64,61
1013,4,9,8,13
1013,5,12,11,16
1013,6,10,8,10
1013,7,29,32,34
1013,8,15,8,13
1013,9,10,10,15
1013,10,10,9,14
1013,11,11,11,16
1013,12,10,8,14
1014,0,36,64,66
1014,1,8,6,11
1014,2,8,6,11
1014,3,55,65,62
1014,4,9,8,13
1014,5,12,11,16
1014,6,10,8,10
1014,7,29,32,34
1014,8,15,7,13
1014,9,10,10,15
1014,10,9,8,14
1014,11,11,11,16
1014,12,10,9,14
1015,0,36,64,66
1015,1,9,6,11
1015,2,9,6,12
1015,3,56,65,61
1015,4,9,8,13
1015,5,12,11,16
1015,6,10,8,10
1015,7,29,32,34
1015,8,15,8,13
1015,9,10,10,15
1015,10,10,8,14
1015,11,11,11,16
1015,12,10,8,14
1016,0,36,64,66
1016,1,9,6,11
1016,2,9,6,12
1016,3,58,67,62
1016,4,9,7,13
1016,5,12,10,16
1016,6,10,8,10
1016,7,29,32,34
1016,8,15,8,13
1016,9,10,10,15
1016,10,10,8,14
1016,11,11,11,16
1016,12,10,9,14
1017,0,36,64,66
1017,1,9,6,11
1017,2,9,6,12
1017,3,61,68,62
1017,4,9,8,13
1017,5,12,10,16
1017,6,10,8,10
1017,7,29,33,34
1017,8,15,8,13
1017,9,10,10,15
1017,10,10,8,14
1017,11,11,10,17
1017,12,10,8,14
1018,0,36,64,66
1018,1,9,6,11
1018,2,9,6,11
1018,3,62,70,62
1018,4,9,8,13
1018,5,12,11,15
1018,6,10,8,10
1018,7,29,33,34
1018,8,15,8,13
1018,9,10,10,15
1018,10,10,8,14
1018,11,11,11,16
1018,12,10,9,14
1019,0,36,64,66
1019,1,8,6,11
1019,2,9,7,11
1019,3,64,72,62
1019,4,9,8,13
1019,5,12,11,16
1019,6,10,8,10
1019,7,30,33,34
1019,8,15,8,13
1019,9,11,10,15
1019,10,10,9,14
1019,11,11,11,16
1019,12,10,9,14
1020,0,36,64,66
1020,1,9,6,11
1020,2,9,6,12
1020,3,64,72,62
1020,4,9,8,13
1020,5,12,11,16
1020,6,10,8,10
1020,7,30,33,34
1020,8,15,7,13
1020,9,11,10,16
1020,10,10,8,14
1020,11,11,11,17
1020,12,10,8,15
1021,0,36,64,66
1021,1,9,6,12
1021,2,9,6,12
1021,3,65,72,62
1021,4,9,8,13
1021,5,12,11,16
1021,6,10,8,10
1021,7,30,33,35
1021,8,15,7,13
1021,9,11,10,15
1021,10,10,8,14
1021,11,11,11,17
1021,12,10,9,14
1022,0,36,64,66
1022,1,8,6,11
1022,2,9,6,11
1022,3,64,72,62
1022,4,9,8,13
1022,5,12,11,16
1022,6,10,8,10
1022,7,30,33,34
1022,8,15,8,13
1022,9,10,10,15
1022,10,10,8,14
1022,11,11,10,17
1022,12,10,8,14
1023,0,36,64,66
1023,1,8,6,11
1023,2,9,6,11
1023,3,65,72,62
1023,4,9,8,13
1023,5,12,11,16
1023,6,10,8,10
1023,7,30,33,34
1023,8,15,8,13
1023,9,10,10,15
1023,10,10,9,13
1023,11,11,11,16
1023,12,9,9,14
1024,0,36,64,66
1024,1,9,6,11
1024,2,9,6,11
1024,3,64,72,61
1024,4,9,8,13
1024,5,12,11,16
1024,6,10,8,10
1024,7,30,33,34
1024,8,15,8,13
1024,9,11,10,15
1024,10,10,8,14
1024,11,11,11,16
1024,12,10,9,14
1025,0,36,64,66
1025,1,9,6,11
1025,2,9,6,12
1025,3,62,69,62
1025,4,9,8,13
1025,5,12,11,16
1025,6,10,8,10
1025,7,30,33,35
1025,8,15,8,13
1025,9,11,10,16
1025,10,10,8,14
1025,11,11,11,17
1025,12,10,8,14
1026,0,36,64,66
1026,1,9,6,11
1026,2,9,6,12
1026,3,59,67,62
1026,4,9,8,13
1026,5,12,11,16
1026,6,10,8,10
1026,7,30,34,35
1026,8,15,8,13
1026,9,11,10,16
1026,10,10,8,14
1026,11,11,11,16
1026,12,10,8,14
1027,0,36,64,66
1027,1,9,6,11
1027,2,9,6,12
1027,3,57,65,62
1027,4,9,8,13
1027,5,12,11,16
1027,6,10,8,10
1027,7,31,34,36
1027,8,15,7,13
1027,9,10,10,15
1027,10,10,8,14
1027,11,11,11,16
1027,12,10,8,14
1028,0,36,64,66
1028,1,9,6,11
1028,2,9,6,12
1028,3,53,64,61
1028,4,9,8,13
1028,5,12,11,16
1028,6,10,8,10
1028,7,32,35,37
1028,8,15,7,13
1028,9,10,10,15
1028,10,10,8,14
1028,11,11,11,17
1028,12,10,9,14
1029,0,36,64,66
1029,1,9,6,12
1029,2,9,6,12
1029,3,53,64,61
1029,4,9,8,13
1029,5,12,11,16
1029,6,10,8,10
1029,7,32,36,37
1029,8,15,7,13
1029,9,10,10,15
1029,10,10,8,14
1029,11,11,11,17
1029,12,10,8,14
1030,0,36,64,66
1030,1,9,6,11
1030,2,9,6,11
1030,3,53,64,61
1030,4,9,8,13
1030,5,12,11,16
1030,6,10,8,10
1030,7,33,37,38
1030,8,15,8,13
1030,9,10,10,15
1030,10,10,8,14
1030,11,11,11,16
1030,12,10,8,14
1031,0,36,64,66
1031,1,9,6,11
1031,2,9,6,12
1031,3,54,64,61
1031,4,9,8,13
1031,5,12,11,16
1031,6,10,8,10
1031,7,34,38,40
1031,8,15,7,13
1031,9,10,10,15
1031,10,10,8,14
1031,11,11,11,16
1031,12,10,8,14
1032,0,36,64,66
1032,1,8,6,11
1032,2,9,6,12
1032,3,55,64,61
1032,4,9,8,13
1032,5,12,11,16
1032,6,10,8,10
1032,7,35,39,40
1032,8,15,8,13
1032,9,10,10,15
1032,10,10,8,14
1032,11,11,11,16
1032,12,10,8,14
1033,0,36,64,66
1033,1,8,6,11
1033,2,9,6,11
1033,3,55,65,62
1033,4,9,7,12
1033,5,11,10,15
1033,6,10,8,9
1033,7,36,40,41
1033,8,15,7,13
1033,9,10,10,15
1033,10,9,8,13
1033,11,11,11,16
1033,12,9,8,13
1034,0,36,64,66
1034,1,8,5,11
1034,2,9,6,11
1034,3,55,65,61
1034,4,9,8,12
1034,5,12,10,15
1034,6,10,8,10
1034,7,36,41,42
1034,8,15,7,13
1034,9,10,10,15
1034,10,9,8,13
1034,11,11,11,16
1034,12,10,8,14
1035,0,36,64,66
1035,1,8,6,11
1035,2,9,6,12
1035,3,56,65,62
1035,4,9,8,12
1035,5,12,11,16
1035,6,10,8,10
1035,7,38,42,43
1035,8,15,8,13
1035,9,10,10,15
1035,10,10,9,14
1035,11,11,11,16
1035,12,10,8,14
1036,0,36,64,66
1036,1,8,6,11
1036,2,9,6,11
1036,3,57,66,62
1036,4,9,8,13
1036,5,12,11,16
1036,6,10,8,10
1036,7,38,43,44
1036,8,15,7,13
1036,9,10,10,15
1036,10,10,8,14
1036,11,11,11,16
1036,12,10,8,14
1037,0,36,64,66
1037,1,9,6,11
1037,2,9,6,11
1037,3,57,66,62
1037,4,9,7,13
1037,5,12,11,16
1037,6,10,8,10
1037,7,39,44,44
1037,8,15,7,13
1037,9,10,10,15
1037,10,10,8,14
1037,11,11,11,16
1037,12,10,8,14
1038,0,36,64,66
1038,1,9,6,11
1038,2,9,6,12
1038,3,59,66,62
1038,4,9,8,13
1038,5,12,11,16
1038,6,10,8,10
1038,7,38,44,44
1038,8,15,7,13
1038,9,11,10,16
1038,10,10,8,14
1038,11,11,11,16
1038,12,10,8,14
1039,0,36,64,66
1039,1,9,6,11
1039,2,9,6,12
1039,3,60,67,63
1039,4,9,8,13
1039,5,12,11,16
1039,6,10,8,10
1039,7,39,44,45
1039,8,15,7,13
1039,9,11,10,16
1039,10,10,8,14
1039,11,11,11,16
1039,12,10,8,14
1040,0,36,64,66
1040,1,9,6,11
1040,2,9,6,12
1040,3,61,68,62
1040,4,9,7,13
1040,5,12,10,16
1040,6,10,8,10
1040,7,39,45,45
1040,8,15,7,14
1040,9,11,10,16
1040,10,10,8,14
1040,11,11,11,17
1040,12,10,8,14
1041,0,36,64,66
1041,1,9,6,11
1041,2,9,6,12
1041,3,62,69,62
1041,4,9,8,13
1041,5,12,11,16
1041,6,10,8,10
1041,7,40,45,46
1041,8,15,7,13
1041,9,10,10,15
1041,10,10,8,14
1041,11,11,11,16
1041,12,10,8,14
1042,0,36,64,66
1042,1,9,6,11
1042,2,9,6,12
1042,3,63,70,62
1042,4,9,8,13
1042,5,12,11,16
1042,6,10,8,10
1042,7,40,45,45
1042,8,15,8,13
1042,9,10,10,15
1042,10,10,8,14
1042,11,11,11,16
1042,12,10,8,14
1043,0,36,64,66
1043,1,9,6,11
1043,2,9,6,11
1043,3,64,71,62
1043,4,9,8,13
1043,5,12,11,16
1043,6,10,8,10
1043,7,41,46,46
1043,8,15,8,13
1043,9,10,10,15
1043,10,10,8,14
1043,11,11,11,16
1043,12,10,8,14
1044,0,36,64,66
1044,1,8,6,11
1044,2,9,6,11
1044,3,64,72,61
1044,4,9,8,12
1044,5,12,11,16
1044,6,10,8,10
1044,7,40,46,46
1044,8,15,7,13
1044,9,10,10,15
1044,10,10,8,14
1044,11,11,11,16
1044,12,10,8,14
1045,0,36,64,66
1045,1,9,6,11
1045,2,9,6,12
1045,3,64,72,62
1045,4,9,8,13
1045,5,12,11,16
1045,6,10,8,10
1045,7,41,46,46
1045,8,15,8,13
1045,9,10,10,15
1045,10,10,8,14
1045,11,11,11,16
1045,12,10,9,14
1046,0,36,64,66
1046,1,8,6,11
1046,2,9,6,12
1046,3,64,73,61
1046,4,9,7,13
1046,5,12,11,16
1046,6,10,8,10
1046,7,41,46,46
1046,8,15,8,13
1046,9,10,10,15
1046,10,10,8,14
1046,11,11,11,16
1046,12,10,8,14
1047,0,36,64,66
1047,1,8,6,11
1047,2,9,6,11
1047,3,64,73,62
1047,4,9,8,12
1047,5,12,11,16
1047,6,10,8,9
1047,7,41,47,47
1047,8,15,8,13
1047,9,10,10,15
1047,10,10,8,14
1047,11,11,11,16
1047,12,9,9,14
1048,0,36,64,66
1048,1,8,6,11
1048,2,8,6,11
1048,3,64,73,61
1048,4,9,7,12
1048,5,12,10,15
1048,6,10,8,10
1048,7,41,47,47
1048,8,15,7,13
1048,9,10,10,15
1048,10,10,8,13
1048,11,11,11,16
1048,12,10,9,14
1049,0,36,64,66
1049,1,9,6,11
1049,2,9,7,11
1049,3,65,73,62
1049,4,9,8,13
1049,5,12,11,16
1049,6,10,8,10
1049,7,41,47,47
1049,8,15,7,13
1049,9,10,10,15
1049,10,10,8,14
1049,11,11,11,16
1049,12,10,9,14
1050,0,36,64,66
1050,1,9,6,11
1050,2,9,7,12
1050,3,64,73,61
1050,4,9,7,13
1050,5,12,11,16
1050,6,10,8,10
1050,7,41,47,46
1050,8,15,8,13
1050,9,11,10,16
1050,10,10,8,14
1050,11,11,11,17
1050,12,10,8,15
1051,0,36,64,66
1051,1,9,6,11
1051,2,9,7,12
1051,3,65,73,62
1051,4,10,7,13
1051,5,12,11,16
1051,6,10,8,10
1051,7,41,47,47
1051,8,15,8,14
1051,9,11,10,16
1051,10,10,8,14
1051,11,11,11,17
1051,12,10,8,15
1052,0,36,64,66
1052,1,9,6,11
1052,2,9,7,12
1052,3,65,73,61
1052,4,10,8,13
1052,5,12,11,16
1052,6,10,8,10
1052,7,41,47,46
1052,8,15,8,14
1052,9,11,10,16
1052,10,10,8,14
1052,11,11,11,17
1052,12,10,8,15
1053,0,36,64,66
1053,1,9,6,11
1053,2,9,7,12
1053,3,65,73,61
1053,4,10,8,13
1053,5,12,11,16
1053,6,10,8,10
1053,7,40,46,46
1053,8,15,8,14
1053,9,11,10,16
1053,10,10,8,14
1053,11,11,11,17
1053,12,10,8,15
1054,0,36,64,66
1054,1,9,6,11
1054,2,9,7,12
1054,3,65,73,61
1054,4,10,7,13
1054,5,12,11,16
1054,6,10,8,10
1054,7,39,44,44
1054,8,15,8,13
1054,9,11,10,16
1054,10,10,8,14
1054,11,11,11,16
1054,12,10,8,14
1055,0,36,64,66
1055,1,9,6,11
1055,2,9,6,11
1055,3,64,72,61
1055,4,9,8,13
1055,5,12,11,16
1055,6,10,8,10
1055,7,38,43,44
1055,8,15,8,13
1055,9,11,10,15
1055,10,10,9,14
1055,11,11,11,16
1055,12,10,8,14
1056,0,36,64,66
1056,1,8,6,11
1056,2,9,6,11
1056,3,63,70,61
1056,4,9,8,13
1056,5,12,11,15
1056,6,10,8,10
1056,7,37,43,42
1056,8,15,8,13
1056,9,11,10,15
1056,10,10,9,14
1056,11,11,11,16
1056,12,10,9,14
1057,0,36,64,66
1057,1,9,6,11
1057,2,9,6,11
1057,3,63,69,61
1057,4,9,8,13
1057,5,12,11,15
1057,6,10,8,10
1057,7,37,42,42
1057,8,15,7,13
1057,9,10,10,15
1057,10,10,8,14
1057,11,11,11,16
1057,12,10,8,14
1058,0,36,64,66
1058,1,9,6,11
1058,2,9,6,11
1058,3,62,68,60
1058,4,9,8,13
1058,5,12,10,15
1058,6,10,8,10
1058,7,36,41,41
1058,8,15,8,13
1058,9,10,10,15
1058,10,10,8,14
1058,11,11,11,16
1058,12,10,9,14
1059,0,36,64,66
1059,1,9,6,11
1059,2,9,6,11
1059,3,60,67,61
1059,4,9,8,13
1059,5,12,10,16
1059,6,10,8,10
1059,7,37,41,41
1059,8,15,8,13
1059,9,10,10,16
1059,10,10,8,14
1059,11,11,11,16
1059,12,10,8,14
1060,0,36,64,66
1060,1,9,6,11
1060,2,9,6,11
1060,3,60,67,61
1060,4,9,8,13
1060,5,12,10,15
1060,6,10,8,10
1060,7,36,41,41
1060,8,15,8,13
1060,9,11,10,15
1060,10,10,8,14
1060,11,11,11,16
1060,12,10,8,14
1061,0,36,64,66
1061,1,9,6,11
1061,2,9,6,12
1061,3,59,66,62
1061,4,9,8,13
1061,5,12,10,16
1061,6,10,8,10
1061,7,36,41,41
1061,8,15,8,13
1061,9,10,10,15
1061,10,10,8,14
1061,11,11,11,16
1061,12,10,9,14
1062,0,36,64,66
1062,1,8,6,11
1062,2,9,6,11
1062,3,57,66,61
1062,4,9,8,13
1062,5,12,10,16
1062,6,10,8,10
1062,7,35,40,40
1062,8,15,8,13
1062,9,10,10,15
1062,10,10,9,14
1062,11,11,11,16
1062,12,10,8,14
1063,0,36,64,66
1063,1,8,6,11
1063,2,9,6,12
1063,3,57,65,62
1063,4,9,8,13
1063,5,12,10,15
1063,6,10,8,10
1063,7,35,40,40
1063,8,15,8,13
1063,9,11,10,16
1063,10,10,8,14
1063,11,11,11,16
1063,12,10,9,14
1064,0,36,64,66
1064,1,9,6,11
1064,2,9,6,12
1064,3,56,65,62
1064,4,9,8,13
1064,5,12,10,16
1064,6,10,8,10
1064,7,34,39,39
1064,8,15,8,13
1064,9,11,10,16
1064,10,10,8,14
1064,11,11,11,16
1064,12,10,8,14
1065,0,36,64,66
1065,1,8,6,11
1065,2,9,6,12
1065,3,56,65,61
1065,4,9,8,13
1065,5,12,10,15
1065,6,10,8,10
1065,7,34,38,38
1065,8,15,8,13
1065,9,10,10,15
1065,10,10,9,14
1065,11,11,11,16
1065,12,10,9,14
1066,0,36,64,66
1066,1,8,6,11
1066,2,9,6,11
1066,3,55,65,61
1066,4,9,8,13
1066,5,12,10,15
1066,6,10,8,10
1066,7,32,36,36
1066,8,15,8,13
1066,9,10,10,15
1066,10,10,8,14
1066,11,11,11,16
1066,12,10,8,14
1067,0,36,64,66
1067,1,9,6,11
1067,2,9,6,12
1067,3,54,64,62
1067,4,9,8,13
1067,5,12,10,16
1067,6,10,8,10
1067,7,32,35,36
1067,8,15,8,13
1067,9,11,10,16
1067,10,10,8,14
1067,11,11,11,16
1067,12,10,8,14
1068,0,36,64,66
1068,1,9,6,11
1068,2,9,6,12
1068,3,53,64,61
1068,4,9,7,13
1068,5,12,10,16
1068,6,10,8,10
1068,7,31,35,36
1068,8,15,8,13
1068,9,11,10,16
1068,10,10,8,14
1068,11,11,11,16
1068,12,10,8,14
1069,0,36,64,66
1069,1,8,6,11
1069,2,9,6,12
1069,3,53,64,61
1069,4,9,8,13
1069,5,12,10,16
1069,6,10,8,10
1069,7,31,34,35
1069,8,15,8,13
1069,9,11,10,16
1069,10,10,8,14
1069,11,11,11,16
1069,12,10,9,14
1070,0,36,64,66
1070,1,8,6,11
1070,2,9,6,11
1070,3,53,64,61
1070,4,9,8,13
1070,5,11,10,15
1070,6,10,8,10
1070,7,30,34,35
1070,8,14,8,13
1070,9,10,10,15
1070,10,10,8,14
1070,11,11,11,16
1070,12,10,9,14
1071,0,36,64,66
1071,1,9,6,11
1071,2,9,6,12
1071,3,53,64,61
1071,4,9,8,13
1071,5,12,10,16
1071,6,10,8,10
1071,7,31,35,36
1071,8,15,8,13
1071,9,11,10,16
1071,10,10,8,14
1071,11,11,11,16
1071,12,10,9,14
1072,0,36,64,66
1072,1,9,6,11
1072,2,9,6,12
1072,3,53,64,61
1072,4,9,8,13
1072,5,12,10,16
1072,6,10,8,10
1072,7,32,35,37
1072,8,15,8,13
1072,9,11,10,16
1072,10,10,8,14
1072,11,11,11,17
1072,12,10,8,14
1073,0,36,64,66
1073,1,9,6,11
1073,2,9,6,12
1073,3,53,64,61
1073,4,10,8,13
1073,5,12,10,16
1073,6,10,8,10
1073,7,33,36,38
1073,8,15,8,13
1073,9,11,10,16
1073,10,10,8,14
1073,11,11,11,17
1073,12,10,8,15
1074,0,36,64,66
1074,1,8,6,11
1074,2,9,6,12
1074,3,53,64,61
1074,4,9,8,13
1074,5,12,10,16
1074,6,10,8,10
1074,7,33,37,38
1074,8,15,8,13
1074,9,10,10,16
1074,10,10,8,14
1074,11,11,11,16
1074,12,10,8,14
1075,0,36,64,66
1075,1,9,6,11
1075,2,9,6,11
1075,3,53,64,62
1075,4,9,7,13
1075,5,11,10,15
1075,6,10,8,10
1075,7,34,38,39
1075,8,15,8,13
1075,9,10,10,15
1075,10,10,8,14
1075,11,11,11,16
1075,12,10,9,14
1076,0,36,64,66
1076,1,9,6,11
1076,2,9,6,12
1076,3,53,64,62
1076,4,9,8,13
1076,5,12,10,15
1076,6,10,8,10
1076,7,34,38,39
1076,8,15,8,13
1076,9,11,10,15
1076,10,10,8,14
1076,11,11,11,16
1076,12,10,8,14
1077,0,36,64,66
1077,1,9,6,11
1077,2,9,6,12
1077,3,53,64,62
1077,4,9,8,13
1077,5,12,10,15
1077,6,10,8,10
1077,7,35,39,40
1077,8,15,8,13
1077,9,10,10,15
1077,10,10,8,14
1077,11,11,11,17
1077,12,10,8,14
1078,0,36,64,66
1078,1,8,6,11
1078,2,9,6,12
1078,3,53,64,61
1078,4,9,8,13
1078,5,11,10,15
1078,6,10,8,10
1078,7,35,40,40
1078,8,15,8,13
1078,9,10,10,15
1078,10,10,8,14
1078,11,11,11,16
1078,12,10,9,14
1079,0,36,64,66
1079,1,9,6,11
1079,2,9,6,12
1079,3,54,64,62
1079,4,9,8,13
1079,5,12,10,15
1079,6,10,8,10
1079,7,35,40,40
1079,8,15,8,13
1079,9,10,10,15
1079,10,10,8,14
1079,11,11,11,16
1079,12,10,9,14
1080,0,36,64,66
1080,1,9,6,11
1080,2,9,6,12
1080,3,54,64,62
1080,4,9,8,13
1080,5,11,10,15
1080,6,10,8,10
1080,7,35,39,40
1080,8,15,8,13
1080,9,11,10,15
1080,10,10,8,14
1080,11,11,11,16
1080,12,10,9,14
1081,0,36,64,66
1081,1,9,6,11
1081,2,9,6,12
1081,3,55,65,62
1081,4,9,8,13
1081,5,12,10,16
1081,6,10,8,10
1081,7,35,39,40
1081,8,15,8,13
1081,9,10,10,16
1081,10,10,8,14
1081,11,11,11,17
1081,12,10,9,14
1082,0,36,64,66
1082,1,9,6,11
1082,2,9,6,12
1082,3,55,65,61
1082,4,10,8,13
1082,5,12,10,16
1082,6,10,8,10
1082,7,35,39,40
1082,8,15,8,14
1082,9,11,10,16
1082,10,10,8,14
1082,11,11,11,17
1082,12,10,9,14
1083,0,36,64,66
1083,1,9,6,11
1083,2,9,7,12
1083,3,57,65,62
1083,4,9,8,13
1083,5,12,10,16
1083,6,10,8,10
1083,7,35,39,40
1083,8,15,8,13
1083,9,11,10,16
1083,10,10,8,14
1083,11,11,11,16
1083,12,10,9,14
1084,0,36,64,66
1084,1,9,6,11
1084,2,9,7,12
1084,3,57,66,62
1084,4,9,8,13
1084,5,12,10,16
1084,6,10,8,10
1084,7,35,39,40
1084,8,15,8,13
1084,9,11,10,16
1084,10,10,9,14
1084,11,11,11,16
1084,12,10,9,14
1085,0,36,64,66
1085,1,9,6,11
1085,2,9,7,12
1085,3,58,66,62
1085,4,10,7,13
1085,5,12,10,16
1085,6,10,8,10
1085,7,35,39,40
1085,8,15,8,14
1085,9,11,10,16
1085,10,10,8,14
1085,11,11,11,17
1085,12,10,9,14
1086,0,36,64,66
1086,1,9,6,11
1086,2,9,7,12
1086,3,59,66,62
1086,4,9,8,13
1086,5,12,10,16
1086,6,10,8,10
1086,7,34,38,39
1086,8,15,8,14
1086,9,11,10,16
1086,10,10,8,14
1086,11,11,11,17
1086,12,10,9,14
1087,0,36,64,66
1087,1,9,6,12
1087,2,9,7,12
1087,3,61,67,63
1087,4,10,8,13
1087,5,12,10,16
1087,6,10,8,10
1087,7,35,39,40
1087,8,15,8,14
1087,9,11,10,16
1087,10,10,8,15
1087,11,12,11,17
1087,12,10,9,15
1088,0,36,64,66
1088,1,9,6,12
1088,2,9,7,12
1088,3,61,68,63
1088,4,10,8,13
1088,5,12,10,16
1088,6,10,8,10
1088,7,35,39,39
1088,8,15,8,14
1088,9,11,10,16
1088,10,10,8,14
1088,11,12,11,17
1088,12,10,8,15
1089,0,36,64,66
1089,1,9,6,12
1089,2,9,7,12
1089,3,63,69,63
1089,4,10,8,13
1089,5,12,11,16
1089,6,10,8,10
1089,7,35,39,40
1089,8,15,8,14
1089,9,11,10,16
1089,10,10,8,14
1089,11,12,11,17
1089,12,10,9,14
1090,0,36,64,66
1090,1,9,6,12
1090,2,9,7,12
1090,3,63,70,62
1090,4,10,8,13
1090,5,12,10,16
1090,6,10,8,10
1090,7,35,39,40
1090,8,15,7,14
1090,9,11,10,16
1090,10,10,8,14
1090,11,11,11,17
1090,12,10,8,15
1091,0,36,64,66
1091,1,9,6,11
1091,2,9,7,12
1091,3,64,72,62
1091,4,9,8,13
1091,5,12,11,16
1091,6,10,8,10
1091,7,35,39,40
1091,8,15,8,14
1091,9,11,10,16
1091,10,10,9,14
1091,11,11,11,17
1091,12,10,9,15
1092,0,36,64,66
1092,1,9,6,11
1092,2,9,7,12
1092,3,65,73,62
1092,4,10,8,13
1092,5,12,11,16
1092,6,10,8,10
1092,7,35,39,40
1092,8,15,8,14
1092,9,11,10,16
1092,10,10,9,14
1092,11,12,11,17
1092,12,10,9,14
1093,0,36,64,66
1093,1,9,6,12
1093,2,9,7,12
1093,3,65,73,62
1093,4,10,8,13
1093,5,12,11,16
1093,6,10,8,10
1093,7,35,39,40
1093,8,16,8,14
1093,9,11,10,16
1093,10,10,9,14
1093,11,12,11,17
1093,12,10,9,15
1094,0,37,64,66
1094,1,9,6,11
1094,2,9,6,12
1094,3,65,73,62
1094,4,9,8,13
1094,5,12,11,15
1094,6,10,8,10
1094,7,35,39,40
1094,8,15,8,13
1094,9,11,10,16
1094,10,10,8,14
1094,11,11,11,17
1094,12,10,9,14
1095,0,36,64,66
1095,1,8,5,10
1095,2,8,6,11
1095,3,65,73,62
1095,4,8,7,12
1095,5,11,10,15
1095,6,10,7,9
1095,7,35,39,39
1095,8,15,7,12
1095,9,10,10,15
1095,10,9,8,12
1095,11,11,10,15
1095,12,9,8,13
1096,0,36,64,66
